group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom3VecIterator,,681663.0,545
Tokenization,Nom3VecIterator,,687256.0,546
Tokenization,Nom3VecIterator,,684357.0,547
Tokenization,Nom3VecIterator,,683949.0,548
Tokenization,Nom3VecIterator,,731805.0,549
Tokenization,Nom3VecIterator,,685393.0,550
Tokenization,Nom3VecIterator,,684683.0,551
Tokenization,Nom3VecIterator,,685138.0,552
Tokenization,Nom3VecIterator,,700657.0,553
Tokenization,Nom3VecIterator,,924744.0,554
Tokenization,Nom3VecIterator,,705703.0,555
Tokenization,Nom3VecIterator,,752098.0,556
Tokenization,Nom3VecIterator,,1028869.0,557
Tokenization,Nom3VecIterator,,879056.0,558
Tokenization,Nom3VecIterator,,699158.0,559
Tokenization,Nom3VecIterator,,704873.0,560
Tokenization,Nom3VecIterator,,704256.0,561
Tokenization,Nom3VecIterator,,736388.0,562
Tokenization,Nom3VecIterator,,770606.0,563
Tokenization,Nom3VecIterator,,721003.0,564
Tokenization,Nom3VecIterator,,706528.0,565
Tokenization,Nom3VecIterator,,722939.0,566
Tokenization,Nom3VecIterator,,718267.0,567
Tokenization,Nom3VecIterator,,740808.0,568
Tokenization,Nom3VecIterator,,707946.0,569
Tokenization,Nom3VecIterator,,708367.0,570
Tokenization,Nom3VecIterator,,741729.0,571
Tokenization,Nom3VecIterator,,768074.0,572
Tokenization,Nom3VecIterator,,716357.0,573
Tokenization,Nom3VecIterator,,715595.0,574
Tokenization,Nom3VecIterator,,737534.0,575
Tokenization,Nom3VecIterator,,761219.0,576
Tokenization,Nom3VecIterator,,734555.0,577
